OBJ.VEGOBJEKT-ID;EGS.BRUKSOMRÅDE.1256;EGS.SAKSNUMMER.1822;EGS.SØKNAD MOTTATT DATO.12048;EGS.ARKIVREFERANSE, URL.12050;EGS.VEDTAK.10670;EGS.VEDTAKSDATO.11444;EGS.TILLATELSE GJELDER TIL DATO.12049;EGS.TILLEGGSINFORMASJON.11566;EGS.EIER.7993;EGS.VEDLIKEHOLDSANSVARLIG.8056;EGS.GEOMETRI, PUNKT.4753;LOK.KOMMUNE;LOK.KOMMUNENUMMER;VSR.VEGSYSTEMREFERANSE;ÅDT, total;ÅDT, andel lange kjøretøy;Fartsgrense;Avkjørsel, holdningsklasse;Funksjonsklasse;Avkjørsler;Trafikkulykker;Kurvatur, horisontal;Kurvatur, stigning;Søknadstype;Svingkategori;Vurdering
1016266074;Bolig;202445266-2;12.09.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=589216;Varig tillatelse;24.09.2024;24.09.2027;Denne avkjørselen skal saneres når ny er etablert. ;;;POINT(325359.873 7074751.26);Verdal;5038;FV6882 S1D1 m1463;450.0;9.0;80.0;Lite streng;E - Lokale adkomstveger;8;0;99999.0;5.7;Varig tillatelse;Rett veg;
1016266502;Gardsbruk;202445611-2;17.09.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=589562;Utvidet bruk;20.09.2024;20.09.2027;;Privat;Privat;POINT(328270.425 7075257.77);Verdal;5038;FV6894 S1D1 m724;450.0;9.0;80.0;Lite streng;E - Lokale adkomstveger;6;1;99999.0;4.1;Utvidet bruk;Rett veg;
1019191141;Service;202429258-2;14.05.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=573138;Midlertidig tillatelse;21.05.2024;30.06.2024;;Privat;Privat;POINT(325201.164 7075365.597);Verdal;5038;FV6882 S1D1 m597;450.0;9.0;50.0;Lite streng;E - Lokale adkomstveger;18;0;-260.0;2.5;Midlertidig tillatelse;Krapp sving;Enkel
1018243792;Service;202341463-2;02.11.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=514283;Midlertidig tillatelse;06.11.2023;31.01.2024;;Privat;Privat;POINT(335464.927 7077221.294);Verdal;5038;FV6904 S1D10 m171;400.0;9.0;80.0;Lite streng;E - Lokale adkomstveger;4;0;-185.0;4.1;Midlertidig tillatelse;Krapp sving;
1019423283;Bolig;202422736-2 ;19.03.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=566536;Utvidet bruk;02.07.2024;02.07.2027;;Privat;Privat;POINT(330719.907 7078624.306);Verdal;5038;FV6902 S1D1 m23;500.0;8.0;40.0;Lite streng;E - Lokale adkomstveger;7;0;-271.0;3.8;Utvidet bruk;Krapp sving;Enkel
1019845204;Gardsbruk;202443992-2;30.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=587939;Varig tillatelse;05.09.2024;05.09.2027;;Privat;Privat;POINT(331010.925 7078777.639);Verdal;5038;FV6902 S1D1 m538;500.0;8.0;60.0;Lite streng;E - Lokale adkomstveger;11;0;99999.0;3.0;Varig tillatelse;Rett veg;Enkel
1016274775;Gardsbruk;202443992-2;30.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=587939;Varig tillatelse;05.09.2024;05.09.2027;Denne avkjørselen skal saneres når ny er bygd. ;Privat;Privat;POINT(330957.126 7078796.399);Verdal;5038;FV6902 S1D1 m481;500.0;8.0;40.0;Lite streng;E - Lokale adkomstveger;12;0;99999.0;3.0;Varig tillatelse;Rett veg;Enkel
1017514756;Industri;202311255-2;22.02.2023;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2484846&VerID=2280114;Midlertidig tillatelse;07.03.2023;02.06.2023;;Privat;Privat;POINT(327642.331 7078928.996);Verdal;5038;FV757 S1D1 m3263;6000.0;11.0;40.0;Streng;C - Lokale hovedveger;8;25;99999.0;0.1;Midlertidig tillatelse;Rett veg;
1019423284;Bolig;202432335-2;19.06.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=576230;Varig tillatelse;03.07.2024;03.07.2027;Flytting av avkjørsel. ;Privat;Privat;POINT(329056.852 7078933.135);Verdal;5038;FV757 S1D1 m4698;4910.0;9.0;60.0;Streng;C - Lokale hovedveger;12;8;427.0;-0.2;Varig tillatelse;Krapp sving;
1016573757;Gardsbruk;202239978-2;13.10.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2345257&VerID=2151335;Varig tillatelse;14.10.2022;14.10.2025;Eksisterende avkjørsel skal fjernes;Privat;Privat;POINT(331652.515 7079286.701);Verdal;5038;FV6904 S1D1 m1050;500.0;7.0;60.0;Lite streng;E - Lokale adkomstveger;15;0;99999.0;2.0;Varig tillatelse;Rett veg;
1015231452;Gardsbruk;202444439-2;04.09.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=588386;Utvidet bruk;06.09.2024;06.09.2027;;Privat;Privat;POINT(331578.931 7080318.881);Verdal;5038;FV759 S1D1 m1902;750.0;13.0;70.0;Streng;C - Lokale hovedveger;5;1;-1745.0;1.0;Utvidet bruk;Veldig slak sving (svingradius 1745.0m);
1016293886;Bolig;202326259-2;28.06.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=499021;Utvidet bruk;14.08.2023;14.08.2026;;Privat;Privat;POINT(327798.062 7080582.938);Verdal;5038;FV6910 S1D1 m1926;1900.0;8.0;60.0;Mindre streng;D - Lokale samleveger;7;0;1939.0;0.8;Utvidet bruk;Veldig slak sving (svingradius 1939.0m);
1015260032;Dyrkamark/jordbruk;202211669-2;17.02.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2039651&VerID=1863133;Varig tillatelse;01.03.2022;;;Privat;Privat;POINT(369107.277 7124839.124);Snåsa;5041;FV763 S6D1 m4643;550.0;13.0;80.0;Streng;C - Lokale hovedveger;6;2;210.0;1.3;Varig tillatelse;Krapp sving;
1015701368;Dyrkamark/jordbruk;202236311-2;14.09.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2313930&VerID=2121670;Utvidet bruk;23.09.2022;23.09.2025;;Privat;Privat;POINT(372189.832 7126617.799);Snåsa;5041;FV763 S6D1 m8443;550.0;13.0;60.0;Streng;C - Lokale hovedveger;2;2;543.0;-1.8;Utvidet bruk;Slak sving (svingradius 543.0m);
1016043606;Dyrkamark/jordbruk;202541399;19.09.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=639434#;Varig tillatelse;22.09.2025;22.09.2028;;Privat;Privat;POINT(376538.864 7127932.426);Snåsa;5041;FV7006 S1D1 m3964;300.0;9.0;80.0;Lite streng;E - Lokale adkomstveger;7;0;-1025.0;-1.4;Varig tillatelse;Veldig slak sving (svingradius 1025.0m);Enkel
1025288532;Dyrkamark/jordbruk;202541399;19.09.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=639434#;Varig tillatelse;22.09.2025;22.09.2028;;Privat;Privat;POINT(377445.422 7128444.741);Snåsa;5041;FV7006 S1D1 m5020;300.0;9.0;80.0;Lite streng;E - Lokale adkomstveger;6;0;99999.0;1.3;Varig tillatelse;Rett veg;Enkel
1015417074;Gardsbruk;202216021-2;01.04.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2096691&VerID=1916917;Varig tillatelse;07.04.2022;;Bygget men ikke levert ferdigmelding;Privat;Privat;POINT(377719.047 7128782.63);Snåsa;5041;FV7006 S1D1 m5463;300.0;9.0;80.0;Lite streng;E - Lokale adkomstveger;8;0;149.0;0.6;Varig tillatelse;Krapp sving;
1016047399;Bolig;202528419;11.07.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=626450#;Varig tillatelse;18.08.2025;18.08.2028;Disp. fra byggegrense og flytting av avkjørsel;Privat;Privat;POINT(380201.041 7130194.447);Snåsa;5041;FV7006 S1D1 m8403;300.0;9.0;50.0;Lite streng;E - Lokale adkomstveger;31;2;940.0;1.5;Varig tillatelse;Slak sving (svingradius 940.0m);
1015707050;Bolig;202318462-2 ;15.05.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=491137;Utvidet bruk;23.05.2023;23.05.2026;;Privat;Privat;POINT(450256.007 7109660.107);Lierne;5042;FV765 S5D1 m6054;131.0;23.0;80.0;Mindre streng;D - Lokale samleveger;9;0;335.0;0.6;Utvidet bruk;Krapp sving;
1015707049;Skog/skogbruk;202232788-2;23.08.2022;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=458041;Avslag;05.05.2023;05.05.2026;;Privat;Privat;POINT(450157.247 7109687.349);Lierne;5042;FV765 S5D1 m5950;131.0;23.0;80.0;Mindre streng;D - Lokale samleveger;9;0;-247.0;0.6;Utvidet bruk;Krapp sving;
1018366524;Skog/skogbruk;202317225-2 ;26.04.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=489890;Varig tillatelse;04.05.2023;04.05.2026;;Privat;Privat;POINT(438578.322 7146929.123);Lierne;5042;FV74 S9D1 m5107;369.0;9.0;80.0;Streng;B - Regionale hovedveger;9;2;123.0;2.4;Varig tillatelse;Krapp sving;
1019425735;Hytte;202433338-2;24.06.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=577253;Varig tillatelse;08.07.2024;08.07.2027;;Privat;Privat;POINT(428401.967 7170839.815);Lierne;5042;FV7014 S1D1 m9430;20.0;15.0;80.0;Lite streng;E - Lokale adkomstveger;8;0;90.0;-0.8;Varig tillatelse;Krapp sving;Enkel
1017517705;Hytte;202309329-2;31.01.2023;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2465199&VerID=2262010;Varig tillatelse;13.02.2023;13.02.2026;;Privat;Privat;POINT(440147.237 7195750.511);Røyrvik;5043;FV7024 S1D1 m10022;121.0;26.0;80.0;Mindre streng;D - Lokale samleveger;9;0;99999.0;-0.7;Varig tillatelse;Rett veg;
1016404563;Bolig;202236462-2;15.09.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2318898&VerID=2126304;Utvidet bruk;29.09.2022;29.09.2025;;Privat;Privat;POINT(443504.921 7195915.051);Røyrvik;5043;FV7024 S2D1 m708;121.0;26.0;80.0;Mindre streng;D - Lokale samleveger;4;0;99999.0;-1.1;Utvidet bruk;Rett veg;
1016261990;Dyrkamark/jordbruk;202125907-4;20.03.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=401447;Utvidet bruk;18.04.2023;18.04.2026;;Privat;Privat;POINT(438794.276 7196000.872);Røyrvik;5043;FV7024 S1D1 m8622;121.0;26.0;80.0;Mindre streng;D - Lokale samleveger;4;0;99999.0;-0.3;Utvidet bruk;Rett veg;
1021976558;Service;202451447-2;22.11.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=595474;Varig tillatelse;28.11.2024;28.11.2027;;Kommune;Kommune;POINT(431655.579 7196621.1);Røyrvik;5043;FV7016 S3D1 m13506;300.0;10.0;50.0;Mindre streng;D - Lokale samleveger;15;0;291.0;0.1;Varig tillatelse;Krapp sving;
1015225598;Bolig;202211118-2;14.02.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2037754&VerID=1861674;Endret bruk;25.02.2022;;;Privat;Privat;POINT(437214.604 7196960.171);Røyrvik;5043;FV7024 S1D1 m6758;121.0;26.0;80.0;Mindre streng;D - Lokale samleveger;5;1;581.0;-1.9;Endret bruk;Slak sving (svingradius 581.0m);
1015376883;Bolig;202217613-2;25.04.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2113534&VerID=1932750;Utvidet bruk;28.04.2022;28.04.2025;;Privat;Privat;POINT(432968.871 7202715.356);Røyrvik;5043;FV7022 S1D1 m7242;120.0;9.0;80.0;Lite streng;E - Lokale adkomstveger;3;0;351.0;-0.1;Utvidet bruk;Krapp sving;
1015259940;Industri;202212311-2;04.03.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2048243&VerID=1871235;Midlertidig tillatelse;07.03.2022;01.05.2022;Midlertidig Anleggsveg;Privat;Privat;POINT(409387.605 7170201.066);Namsskogan;5044;FV764 S2D1 m8653;120.0;25.0;60.0;Mindre streng;D - Lokale samleveger;3;0;99999.0;1.2;Midlertidig tillatelse;Rett veg;
1018308867;Bolig;202336673-2;20.09.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=509457;Varig tillatelse;27.09.2023;27.09.2026;;Privat;Privat;POINT(366708.194 7166635.318);Høylandet;5046;FV7044 S1D1 m3555;120.0;9.0;80.0;Lite streng;E - Lokale adkomstveger;11;0;-875.0;-0.8;Varig tillatelse;Slak sving (svingradius 875.0m);
1018462336;Service;202510847-2;20.02.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=608741;Midlertidig tillatelse;24.02.2025;24.02.2028;;;;POINT(371184.18 7169908.276);Høylandet;5046;FV17 S15D1 m7388;1440.0;22.0;60.0;Meget streng;B - Regionale hovedveger;11;3;688.0;2.4;Midlertidig tillatelse;Slak sving (svingradius 688.0m);
1015964448;Gardsbruk;202221535-2;13.06.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2166557&VerID=1981529;Varig tillatelse;15.06.2022;15.06.2025;Eksisterende 2 avkjørsler må fysisk stenges og den opprinnelige grøften  må etableres tilbake.;Privat;Privat;POINT(373995.553 7180698.631);Høylandet;5046;FV17 S17D1 m4674;1100.0;22.0;80.0;Meget streng;B - Regionale hovedveger;9;2;1262.0;-0.6;Varig tillatelse;Veldig slak sving (svingradius 1262.0m);
1014989635;Service;202209346-2;28.01.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2019085&VerID=1844440;Varig tillatelse;09.02.2022;;Bygget men ikke levert ferdigmelding;Kommune;Kommune;POINT(350664.096 7154313.041);Overhalla;5047;FV17 S11D1 m8140;3000.0;13.0;80.0;Meget streng;B - Regionale hovedveger;5;7;-147.0;-1.3;Varig tillatelse;Krapp sving;
1014989976;Service;202215881-2;30.03.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2099019&VerID=1919164;Utvidet bruk;08.04.2022;;;Privat;Privat;POINT(354615.165 7156022.161);Overhalla;5047;FV17 S12D1 m2166;3000.0;16.0;70.0;Meget streng;B - Regionale hovedveger;5;2;-95.0;0.6;Utvidet bruk;Krapp sving;
1015774201;Gardsbruk;202514919-2;17.03.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=612828;Utvidet bruk;21.03.2025;21.03.2028;;Privat;Privat;POINT(357072.824 7156651.264);Overhalla;5047;FV7058 S1D1 m485;260.0;9.0;30.0;Lite streng;E - Lokale adkomstveger;16;0;52.0;0.4;Utvidet bruk;Krapp sving;Enkel
1025214880;Industri;202537520;21.08.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3510455&VerID=3307705;Varig tillatelse;27.08.2025;27.08.2028;;Privat;Privat;POINT(352088.527 7221660.593);Leka;5052;FV771 S6D1 m3660;260.0;8.0;80.0;Mindre streng;D - Lokale samleveger;3;0;99999.0;1.9;Varig tillatelse;Rett veg;
1018349131;Gardsbruk;202008357-4;21.06.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=345481;Varig tillatelse;04.07.2023;04.07.2026;Eksisterende avkjørsler skal stenges. ;Privat;Privat;POINT(345139.417 7221864.38);Leka;5052;FV7132 S3D1 m7556;140.0;8.0;60.0;Lite streng;E - Lokale adkomstveger;14;0;2063.0;-2.5;Varig tillatelse;Veldig slak sving (svingradius 2063.0m);
1016575246;Service;202238560 -2;30.09.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2333246&VerID=2140217;Varig tillatelse;04.10.2022;;;Privat;Privat;POINT(345201.73 7222703.399);Leka;5052;FV7132 S1D1 m2216;331.0;29.0;60.0;Mindre streng;D - Lokale samleveger;12;0;-1030.0;1.1;Varig tillatelse;Veldig slak sving (svingradius 1030.0m);
1016386654;Hytte;202451566-2;25.11.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=595601;Utvidet bruk;27.11.2024;27.11.2027;;Privat;Privat;POINT(342349.42 7224709.942);Leka;5052;FV7132 S1D1 m6446;100.0;9.0;60.0;Lite streng;E - Lokale adkomstveger;9;0;99999.0;2.4;Utvidet bruk;Rett veg;Enkel
1015125913;Hytte;202341082-2 ;27.10.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=513898;Utvidet bruk;09.11.2023;09.11.2026;;Privat;Privat;POINT(306387.764 7084798.325);Inderøy;5053;FV755 S3D1 m776;550.0;15.0;80.0;Streng;B - Regionale hovedveger;5;2;2030.0;-1.4;Utvidet bruk;Veldig slak sving (svingradius 2030.0m);
1016297610;Service;202219288-2;11.05.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2291806&VerID=2100568;Utvidet bruk;09.09.2022;09.09.2025;;Privat;Privat;POINT(288468.598 7085591.711);Inderøy;5053;FV6918 S3D1 m5642;160.0;9.0;80.0;Lite streng;E - Lokale adkomstveger;5;0;677.0;5.0;Utvidet bruk;Slak sving (svingradius 677.0m);
1015125907;Gardsbruk;202319329-2;26.05.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=492012;Utvidet bruk;05.06.2023;05.06.2026;;Privat;Privat;POINT(308365.559 7086229.279);Inderøy;5053;FV755 S2D1 m8255;1600.0;15.0;80.0;Streng;B - Regionale hovedveger;5;0;-65.0;-4.7;Utvidet bruk;Krapp sving;
1022325487;Dyrkamark/jordbruk;202211959-2;01.03.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2045366&VerID=1868478;Midlertidig tillatelse;07.03.2022;01.06.2022;Midlertidig anleggsavkjørsel;Privat;Privat;POINT(314341.01 7088127.62);Inderøy;5053;FV755 S2D1 m1047;2800.0;15.0;70.0;Streng;B - Regionale hovedveger;14;10;-592.0;-0.2;Midlertidig tillatelse;Slak sving (svingradius 592.0m);
1015966485;Dyrkamark/jordbruk;202219306-2;11.05.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2134336&VerID=1952055;Varig tillatelse;18.05.2022;;Bygget men ikke levert ferdigmelding;Privat;Privat;POINT(311425.144 7088297.987);Inderøy;5053;FV6940 S1D1 m182;116.0;15.0;80.0;Lite streng;E - Lokale adkomstveger;12;0;99999.0;0.3;Varig tillatelse;Rett veg;
1016297498;Fritidsaktivitet;202316451-2;18.04.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=489115;Utvidet bruk;04.05.2023;04.05.2026;;Privat;Privat;POINT(305683.002 7089311.527);Inderøy;5053;FV6918 S1D1 m4905;300.0;20.0;60.0;Lite streng;E - Lokale adkomstveger;9;0;607.0;2.2;Utvidet bruk;Slak sving (svingradius 607.0m);
606517986;Service;202208306-2 ;20.01.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2068765&VerID=1890084;Utvidet bruk;25.03.2022;;;Privat;Privat;POINT(250619.347 7049670.363);Indre Fosen;5054;FV6388 S1D1 m1702;600.0;8.0;50.0;Lite streng;E - Lokale adkomstveger;9;0;253.0;0.5;Utvidet bruk;Krapp sving;
606517974;Bolig;202443987-2;30.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=587934;Varig tillatelse;27.09.2024;27.09.2027;Avkjørselen skal stenges når ny tas i bruk. ;Privat;Privat;POINT(251364.123 7050198.727);Indre Fosen;5054;FV6388 S1D1 m702;600.0;8.0;60.0;Lite streng;E - Lokale adkomstveger;14;0;99999.0;-3.2;Varig tillatelse;Rett veg;Enkel
606517972;Bolig;202443987-2;30.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=587934;Varig tillatelse;27.09.2024;27.09.2027;;Privat;Privat;POINT(251372.638 7050207.226);Indre Fosen;5054;FV6388 S1D1 m691;600.0;8.0;60.0;Lite streng;E - Lokale adkomstveger;14;0;99999.0;0.6;Varig tillatelse;Rett veg;Enkel
717404111;Bolig;202218474-4;02.06.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?subtype=2&recno=2206512&module=Document&VerID=2019996;Utvidet bruk;04.07.2022;;;Privat;Privat;POINT(258148.884 7051561.462);Indre Fosen;5054;FV715 S4D1 m745;2160.0;14.0;60.0;Streng;B - Regionale hovedveger;2;9;99999.0;-1.0;Utvidet bruk;Rett veg;
718277728;Gardsbruk;202340989-2;24.10.2023;;Varig tillatelse;31.10.2023;31.10.2026;;Privat;Privat;POINT(253520.409 7051583.207);Indre Fosen;5054;FV717 S2D1 m3207;1300.0;13.0;60.0;Streng;C - Lokale hovedveger;7;2;99999.0;2.0;Varig tillatelse;Rett veg;
1024620224;Bolig;202525132;17.06.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=623128#;Avslag;10.07.2025;;;Privat;Privat;POINT(252113.405 7051736.86);Indre Fosen;5054;FV6382 S1D1 m3064;800.0;8.0;60.0;Lite streng;E - Lokale adkomstveger;14;0;1464.0;-0.3;Varig tillatelse;Veldig slak sving (svingradius 1464.0m);Enkel
606745639;Bolig;202319969-2;05.06.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=492664;Utvidet bruk;23.06.2023;23.06.2026;;Privat;Privat;POINT(251893.669 7052262.204);Indre Fosen;5054;FV6390 S1D1 m4810;1510.0;8.0;50.0;Lite streng;E - Lokale adkomstveger;13;2;709.0;2.6;Utvidet bruk;Slak sving (svingradius 709.0m);
1018348116;Bolig;202315963-2;13.04.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=488603;Varig tillatelse;11.07.2023;11.07.2026;;Privat;Privat;POINT(252315.984 7052347.18);Indre Fosen;5054;FV6384 S2D1 m11882;500.0;9.0;50.0;Lite streng;E - Lokale adkomstveger;10;0;99999.0;-2.2;Varig tillatelse;Rett veg;
1018369280;Bolig;202311214-2;18.02.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=483783;Varig tillatelse;11.04.2023;11.04.2026;;Privat;Privat;POINT(247983.481 7057139.65);Indre Fosen;5054;FV717 S1D10 m1498;400.0;6.0;60.0;;C - Lokale hovedveger;14;2;99999.0;-0.1;Varig tillatelse;Rett veg;
1024549946;Bolig;202521683;14.05.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=619632#;Utvidet bruk;25.06.2025;25.06.2028;;Privat;Privat;POINT(248884.689 7060203.621);Indre Fosen;5054;FV718 S1D1 m3927;3490.0;8.0;60.0;Streng;C - Lokale hovedveger;15;1;99999.0;-0.6;Utvidet bruk;Rett veg;
718787995;Gardsbruk;202312739-2;08.03.2023;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2498510&VerID=2292933;Utvidet bruk;17.03.2023;;;Privat;Privat;POINT(248886.358 7060203.881);Indre Fosen;5054;FV718 S1D1 m3925;3490.0;8.0;60.0;Streng;C - Lokale hovedveger;15;1;99999.0;-0.6;Utvidet bruk;Rett veg;
718788003;Service;202213615-2 ;14.03.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2061249&VerID=1883125;Utvidet bruk;22.03.2022;;;Kommune;Kommune;POINT(248572.851 7060411.759);Indre Fosen;5054;FV718 S1D1 m4309;1560.0;10.0;60.0;Mindre streng;D - Lokale samleveger;18;2;99999.0;1.1;Utvidet bruk;Rett veg;
718788018;Naust;202237833-2;27.09.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2322617&VerID=2129772;Utvidet bruk;03.10.2022;;;Privat;Privat;POINT(248228.778 7060953.609);Indre Fosen;5054;FV718 S1D1 m5041;1560.0;10.0;60.0;Mindre streng;D - Lokale samleveger;20;5;-472.0;-3.2;Utvidet bruk;Krapp sving;
718788019;Bolig;202238283-2;30.09.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2335281&VerID=2142113;Utvidet bruk;05.10.2022;;;Privat;Privat;POINT(248296.149 7061039.919);Indre Fosen;5054;FV718 S1D1 m5151;1560.0;10.0;60.0;Mindre streng;D - Lokale samleveger;17;4;-472.0;-0.1;Utvidet bruk;Krapp sving;
718788025;Fritidsaktivitet;202211495-2;16.02.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2060967&VerID=1882862;Utvidet bruk;22.03.2022;;;Privat;Privat;POINT(248270.179 7061315.661);Indre Fosen;5054;FV718 S1D1 m5440;1560.0;10.0;60.0;Mindre streng;D - Lokale samleveger;12;3;99999.0;-0.1;Utvidet bruk;Rett veg;
717404159;Bolig;202310702-2;12.02.2023;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2489919&VerID=2284833;Utvidet bruk;10.03.2023;;;Privat;Privat;POINT(254009.708 7061834.916);Indre Fosen;5054;FV720 S2D1 m6151;1000.0;10.0;60.0;Mindre streng;D - Lokale samleveger;3;1;-515.0;0.2;Utvidet bruk;Slak sving (svingradius 515.0m);
717404176;Forretning;202313586-2;07.03.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=486192;Utvidet bruk;24.03.2023;24.03.2026;;Privat;Privat;POINT(252235.775 7062042.867);Indre Fosen;5054;FV720 S2D1 m8398;1380.0;8.0;60.0;Mindre streng;D - Lokale samleveger;11;6;99999.0;0.6;Utvidet bruk;Rett veg;
1017513863;Dyrkamark/jordbruk;202123416-8;08.02.2023;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2489641&VerID=2284572;Varig tillatelse;08.03.2023;08.03.2026;;Privat;Privat;POINT(252500.086 7062441.816);Indre Fosen;5054;FV720 S3D1 m333;1160.0;9.0;60.0;Streng;C - Lokale hovedveger;9;2;99999.0;0.9;Varig tillatelse;Rett veg;
